0.95935,1.38817,0.665013,154.971,1.07955,1.40625,0.00692207,196.136,42.0824,0.0869853,2.28534,1
0.96748,1.51548,0.629637,32.7285,1.09112,0,0.00585845,154.364,40.403,0.0736194,2.43184,0
0.741573,1.69597,0.587823,13.2454,1.52947,0.513889,0.00365699,163.363,52.5869,0.0459551,1.21645,0
1.07031,1.49797,0.70073,55.3488,1.20962,1.26471,0.00478219,139.373,42.5648,0.0600947,1.54397,0
0.505618,1.37393,0.475031,22.5109,2.93476,0.5,0.00871963,157.166,31.7021,0.109574,3.17042,1
0.882023,1.7017,0.63467,69.7059,1.61394,0.904762,0.00286983,181.079,62.7301,0.0360633,0.771073,0
0.990291,1.76954,0.560108,168.387,1.11268,1.0625,0.00962824,162.754,32.4057,0.120992,4.24611,0
0.778524,0.987807,0.597142,26.978,1.57194,0.60274,0.00564554,125.77,37.3083,0.0709439,2.04054,1
1.08333,1.49939,0.671929,116.449,1.23069,0.942857,0.00704495,119.772,32.5942,0.0885295,2.71858,1
1.09091,1.63853,0.453794,53.0762,1.37804,1.15152,0.00561441,99.6653,33.2382,0.0705527,2.81132,1
1.06481,1.33094,0.560225,119.732,1.12734,1.0625,0.00811474,139.695,32.756,0.101973,3.39262,0
1.1828,1.51934,0.581965,123.758,1.62165,2.10345,0.00899106,104.532,26.8716,0.112985,4.20231,0
2.18571,1.01518,0.663212,83.2778,2.39318,0.967742,0.00906533,199.8,34.504,0.113918,3.43593,1
0.954955,1.06885,0.694586,158.308,1.08867,0.863636,0.00779001,172.109,36.7786,0.0978922,2.90361,1
0.96748,1.61055,0.540411,139.18,1.86105,1.87879,0.00845568,146.877,32.8105,0.106257,2.93252,1
1.02419,0.975252,0.623476,137.322,1.43099,0,0.00679635,133.258,34.9995,0.0854054,2.19086,1
1.04082,1.07516,0.523159,100.808,1.06547,0,0.00718816,115.878,31.6571,0.0903291,4.36957,1
1.00813,1.2147,0.675616,146.057,1.12892,1.3871,0.00560603,161.172,42.1933,0.0704475,2.04855,0
0.979592,0.998666,0.447964,34.4243,1.09867,0.894737,0.00424178,113.227,40.8445,0.0533038,2.26514,1
0.76378,1.84297,0.576589,167.9,1.37663,1.125,0.00565986,127.333,37.4972,0.071124,2.43913,0
0.359551,1.18698,0.483278,171.414,3.38919,0.430769,0.0133678,130.882,22.7788,0.167984,4.6338,1
0.834646,1.082,0.633598,26.2801,1.31257,0.72,0.0080215,193.742,38.6809,0.100801,2.73444,1
1.26,1.01195,0.635913,94.9906,1.30761,0.944444,0.00747093,134.999,33.6052,0.0938824,2.94352,1
0.797872,1.91439,0.541348,27.048,1.71233,0.764706,0.0163272,108.796,20.4009,0.205173,7.05169,0
1.00962,1.31915,0.611447,102.568,1.05074,0.521739,0.00528323,138.98,39.479,0.066391,3.18118,1
0.829268,1.1875,0.647218,145.754,1.15811,0,0.00590637,136.6,37.9146,0.0742216,2.8756,1
1.00649,1.54596,0.746523,85.3233,1.09542,0,0.00333046,177.552,57.6124,0.0418518,0.757526,0
0.975806,1.34158,0.599873,165.134,1.0928,1.43333,0.00634644,156.453,39.1149,0.0797517,2.47528,1
0.923077,0.976683,0.584786,151.632,1.23036,1.27273,0.0111795,192.426,32.7743,0.140485,4.49339,1
0.967213,0.876816,0.707002,19.8123,1.02096,0.75,0.00618418,191.683,43.9975,0.0777126,2.11748,1
1.19444,1.27963,0.567973,122.605,1.73608,0.775,0.00770918,150.109,34.8789,0.0968764,2.85944,1
0.628571,1.25659,0.625351,19.301,1.99476,0,0.0051896,149.951,42.0375,0.0652144,1.63629,1
0.962264,1.16842,0.467053,139.038,2.26614,0,0.00464505,128.36,41.5136,0.0583714,1.76734,1
1,1.28279,0.849593,95.2975,1.32674,1.02273,0.0019533,238.933,87.4368,0.0245459,0.219466,1
0.98374,1.7474,0.639622,42.0613,1.26521,1.18605,0.00650553,194.594,43.2322,0.0817509,2.29805,0
1.11,1.09282,0.671351,101.103,1.16048,1.15789,0.00818893,166.157,35.574,0.102905,3.28175,1
1.07477,0.983753,0.614709,53.7743,1.25967,0,0.00816547,184.578,37.5872,0.10261,3.35953,1
1.15315,1.22948,0.592553,93.6965,1.1898,0.72973,0.00692245,121.84,33.121,0.0869901,2.80237,1
0.562092,1.05791,0.469828,23.4212,2.9278,0,0.00821603,80.1657,24.6942,0.103246,3.82358,1
0.902985,1.5698,0.664056,15.8406,1.17772,0,0.00614138,193.144,44.3023,0.0771749,1.95163,0
0.752577,1.52654,0.627877,157.859,1.49159,1,0.00619879,84.2873,29.152,0.0778962,5.66667,0
0.887574,1.33926,0.595464,47.0672,1.83474,0.662921,0.0041748,164.679,49.5786,0.0524621,1.09451,0
0.772727,1.29801,0.54068,30.3163,1.6129,0,0.00542648,128.168,38.3743,0.0681912,2.11449,1
1.41935,1.49474,0.605531,111.124,1.65441,1.37143,0.00844472,168.931,34.4415,0.106119,3.2931,0
1.23636,1.40918,0.578576,82.3881,1.4668,1.47222,0.00552036,92.0252,32.2782,0.0693709,2.60641,0
1.04167,1.56764,0.664323,58.5299,1.12886,0.641026,0.00905011,107.327,27.2111,0.113727,3.92027,1
1,1.00231,0.633346,40.7853,1.2605,0.757576,0.00740971,151.636,35.6429,0.0931131,2.73487,1
0.666667,1.988,0.626059,174.26,1.45304,0.563636,0.00734097,193.74,39.7659,0.0922494,2.52327,1
0.811321,1.3214,0.580006,146.491,1.75533,0.981481,0.00506742,141.466,41.6101,0.0636791,1.66447,1
0.5,1.15247,0.626216,168.926,2.27012,0.654545,0.00715679,124.702,32.722,0.0899349,2.62214,1
1.27619,1.91486,0.610874,65.711,1.43817,0.911111,0.00670594,132.037,35.0122,0.0842693,2.71645,0
1.09524,0.634895,0.598468,128.424,1.4792,1.23077,0.00872575,91.0704,25.5344,0.109651,3.34375,0
0.380952,0.694625,0.609572,177.789,2.88083,0,0.0131501,135.233,24.4618,0.165249,5.06855,0
0.95082,1.26998,0.638284,36.8237,1.18519,0,0.00584248,130.914,37.4103,0.0734188,2.24487,0
1,1.6712,0.735513,122.777,1.70513,0,0.00249138,202.297,71.2384,0.0313077,0.361173,0
0.736842,1.815,0.576891,160.875,1.57739,0.77551,0.00556571,138.381,39.0848,0.0699408,2.1849,0
1,1.49093,0.675093,44.4826,1.15986,1.05882,0.0070965,191.051,40.979,0.0891772,2.37114,0
1.11538,0.927716,0.607759,113.163,1.21074,1.375,0.00735126,145.527,34.9503,0.0923787,3.2503,1
1.17308,1.24423,0.533457,72.1661,1.25387,0.969697,0.00732542,146.809,35.2075,0.0920539,3.55824,0
0.838095,1.45531,0.460119,144.646,1.71426,1.6,0.0102288,119.506,26.9462,0.128539,5.74438,1
0.87156,1.38671,0.600531,151.629,1.40398,1.17857,0.00949792,154.984,31.907,0.119354,3.9602,0
1.22727,1.92182,0.565446,84.6851,1.3359,0,0.00883436,116.732,28.7017,0.111016,5.23917,1
0.813187,1.8329,0.42471,175.383,1.41014,0.633333,0.0138828,83.596,19.393,0.174456,8.67164,1
1,1.52123,0.541453,46.5128,1.46203,0.740741,0.0176638,171.933,24.6404,0.22197,6.91016,0
0.702899,0.921658,0.475086,148.836,2.03903,0,0.00501873,101.293,35.4176,0.0630672,3.54865,1
1.34118,1.78541,0.532198,117.266,1.48154,1.61538,0.00862962,80.7202,24.1713,0.108443,4.86957,0
1.24272,0.915212,0.683821,87.2201,1.21814,1.2,0.00678436,142.115,35.8811,0.0852547,2.51639,1
0.702479,2.14677,0.609188,7.16028,1.49161,0.810811,0.00972801,125.23,28.2822,0.122246,4.16499,1
1.03509,1.11411,0.626264,128.904,1.22186,0.76,0.00755905,126.823,31.914,0.0949898,2.80863,1
0.861538,1.07838,0.533723,147.605,1.70497,0.866667,0.00613752,136.939,37.3234,0.0771263,2.90079,1
1.39362,1.23791,0.610119,97.8277,1.4939,1.71429,0.00808132,118.111,29.9879,0.101553,3.16078,1
0.705036,1.03788,0.699971,179.533,1.48884,0,0.00693827,156.075,37.4752,0.0871889,2.30579,0
0.857143,1.37474,0.519418,27.1132,1.13688,1.3871,0.0101327,132.177,28.3765,0.127331,4.97235,0
0.862385,1.02312,0.571345,38.2281,1.68188,0,0.0111059,174.227,31.2267,0.139561,4.33421,0
1.04,1.84059,0.596202,123.192,1.05304,1.05882,0.00959845,134.367,29.1458,0.120618,4.23002,0
1.17164,1.07101,0.639676,119.741,1.18691,0.576271,0.00362928,135.293,48.264,0.0456069,1.31843,1
0.905263,1.34426,0.608262,171.306,1.19874,1.15,0.0108591,109.274,25.0784,0.13646,4.76307,0
1.55556,0.812837,0.651151,102.55,1.50298,1.80435,0.00650632,96.697,30.4525,0.0817608,2.47379,0
1.41379,0.972982,0.648911,113.735,1.63697,1.2,0.00858878,139.035,31.0308,0.10793,3.46342,1
1.14286,1.68919,0.651044,73.8956,1.21648,1.06818,0.00592914,155.695,40.4062,0.0745078,2.00222,0
1.41304,1.49707,0.656689,85.7666,1.39571,1.48387,0.0074306,108.684,30.1564,0.0933757,3.02285,0
1.09174,1.0752,0.589315,52.4834,1.48011,0,0.0071246,110.57,31.0533,0.0895304,2.96962,0
1.03738,1.32403,0.650964,127.868,1.10009,0.685714,0.00769955,144.365,33.6766,0.0967554,3.10127,1
0.8125,0.712511,0.463403,169.272,1.56452,1.85714,0.00748182,119.466,31.5812,0.0940193,4.36246,1
1.36752,1.15663,0.622623,103.219,2.89846,1.63415,0.00512659,177.465,45.8114,0.0644227,1.70541,0
1.06957,1.07608,0.665429,71.9954,1.06527,0.647059,0.00613061,133.058,36.8287,0.0770395,2.29838,1
0.992806,1.01024,0.379783,47.8897,2.70193,0,0.00702382,102.48,30.1924,0.0882639,3.32173,1
0.733333,0.636882,0.652191,22.4985,1.56258,0.582609,0.00502563,150.742,43.2117,0.0631539,1.42678,0
0.826087,0.945374,0.484073,144.333,1.80682,1.41935,0.0102642,169.107,32.0027,0.128983,4.72843,1
1.04202,1.46493,0.667627,126.072,1.0413,1.34211,0.0067331,199.435,43.0249,0.0846106,2.22036,0
1.05607,0.854426,0.529237,99.5317,1.09313,0.95,0.00895757,155.282,32.9159,0.112564,3.87805,0
0.952756,1.40416,0.649574,56.9589,1.00223,1.09524,0.00640869,190.961,43.1544,0.080534,2.16283,0
1.77632,1.006,0.57076,83.0716,1.74493,1.27778,0.00933005,123.965,28.7166,0.117245,4.33158,1
0.865979,1.37813,0.577504,161.656,1.19824,0.967742,0.00646522,116.778,33.4773,0.0812444,4.83468,1
1.05797,1.79605,0.69662,108.236,1.15457,2.63333,0.00384593,161.945,51.1919,0.0483294,1.19572,0
1.20619,1.17083,0.654507,105.89,1.38479,1.88462,0.00767719,166.87,35.831,0.0964745,2.91352,1
1.01818,1.68381,0.573467,148.374,1.51969,0,0.00323958,171.265,57.4626,0.0407098,1.01681,1
1.26446,1.94638,0.558418,107.117,1.22014,0.979592,0.00580704,163.524,41.7904,0.0729734,2.03598,0
1.06731,1.33328,0.685075,111.116,1.05241,1.28571,0.00779746,129.764,31.9425,0.0979858,2.91588,1
0.953125,1.21856,0.620613,135.226,1.49229,1.48571,0.00624445,154.832,39.3028,0.0784701,2.23709,1
1.11333,1.53714,0.305329,44.7473,2.25686,0.57377,0.00616418,104.382,32.4165,0.0774614,2.91778,1
1.104,1.24838,0.585015,56.7086,1.28607,0.714286,0.00556884,138.616,39.1451,0.0699801,2.07284,1
1.10638,0.964914,0.55002,75.6973,1.11271,1.1,0.0106594,97.1439,23.8661,0.13395,4.84626,1
0.960317,0.91366,0.675062,10.6814,1.10526,1.78571,0.00619773,143.544,38.0334,0.077883,2.08924,1
1,1.52235,0.575383,49.3989,1.11103,0.851064,0.00764819,179.001,38.017,0.09611,2.82301,1
